GPPractice/Area,Year,Age,Sex,AreaType,PracticeCode,PatientCount_Asthma,PatientCount_Atrial Fibrillation,PatientCount_Cancer,PatientCount_Chronic Kidney Disease (CKD),PatientCount_Chronic Obstructive Pulmonary Disease (COPD),PatientCount_Coronary Heart Disease (CHD),PatientCount_Dementia,PatientCount_Depression,PatientCount_Diabetes,PatientCount_Eating Disorder,PatientCount_Epilepsy,PatientCount_Heart Failure,PatientCount_Hypertension,PatientCount_Mental Health,PatientCount_Osteoporosis,PatientCount_Palliative Care,PatientCount_Peripheral Arterial Disease (PAD),PatientCount_Rheumatoid Arthritis,PatientCount_Stroke and TIA,Change_Asthma,Change_Atrial Fibrillation,Change_Cancer,Change_Chronic Kidney Disease (CKD),Change_Chronic Obstructive Pulmonary Disease (COPD),Change_Coronary Heart Disease (CHD),Change_Dementia,Change_Depression,Change_Diabetes,Change_Eating Disorder,Change_Epilepsy,Change_Heart Failure,Change_Hypertension,Change_Mental Health,Change_Osteoporosis,Change_Palliative Care,Change_Peripheral Arterial Disease (PAD),Change_Rheumatoid Arthritis,Change_Stroke and TIA,Rate_Asthma,Rate_Atrial Fibrillation,Rate_Cancer,Rate_Chronic Kidney Disease (CKD),Rate_Chronic Obstructive Pulmonary Disease (COPD),Rate_Coronary Heart Disease (CHD),Rate_Dementia,Rate_Depression,Rate_Diabetes,Rate_Eating Disorder,Rate_Epilepsy,Rate_Heart Failure,Rate_Hypertension,Rate_Mental Health,Rate_Osteoporosis,Rate_Palliative Care,Rate_Peripheral Arterial Disease (PAD),Rate_Rheumatoid Arthritis,Rate_Stroke and TIA
S - Yellow,2019,35-39,All,Cluster,,234,10,21,5,5,5,0,478,75,10,53,5,74,38,0,0,0,10,5,0.9,100,-16,0,0,-50,,8.6,27.1,-23.1,10.4,0,13.8,0,,,,100,-50,7.2,0.3,0.6,0.2,0.2,0.2,0,14.7,2.3,0.3,1.6,0.2,2.3,1.2,0,0,0,0.3,0.2
S - Yellow,2019,40-44,All,Cluster,,195,5,23,10,20,18,0,426,85,18,64,10,113,52,0,0,0,5,10,-4.4,0,4.5,100,11.1,0,,15.1,3.7,-21.7,0,100,6.6,13,,,,0,0,7.3,0.2,0.9,0.4,0.7,0.7,0,16,3.2,0.7,2.4,0.4,4.2,1.9,0,0,0,0.2,0.4
S - Yellow,2019,45-49,All,Cluster,,272,10,47,10,53,41,5,475,131,18,69,10,231,55,0,10,5,15,23,2.3,0,6.8,-33.3,-10.2,13.9,,-1.9,-0.8,5.9,-5.5,0,-1.3,14.6,,100,0,50,-4.2,9.6,0.4,1.7,0.4,1.9,1.5,0.2,16.8,4.6,0.6,2.4,0.4,8.2,1.9,0,0.4,0.2,0.5,0.8
S - Yellow,2019,50-54,All,Cluster,,307,18,76,24,121,95,5,525,215,16,74,19,372,65,0,5,11,24,50,3.4,5.9,-11.6,-11.1,1.7,-5,,4,-0.5,-23.8,0,-17.4,-2.1,-1.5,,-50,-26.7,-4,2,10,0.6,2.5,0.8,3.9,3.1,0.2,17.1,7,0.5,2.4,0.6,12.1,2.1,0,0.2,0.4,0.8,1.6
S - Yellow,2019,55-59,All,Cluster,,324,38,152,51,190,173,5,500,289,17,83,47,586,67,5,15,44,26,85,6.2,5.6,12.6,10.9,6.1,3.6,0,6.8,-1,41.7,22.1,30.6,-2.7,0,0,-31.8,10,0,-2.3,10.6,1.2,5,1.7,6.2,5.6,0.2,16.3,9.4,0.6,2.7,1.5,19.1,2.2,0.2,0.5,1.4,0.8,2.8
S - Yellow,2019,60-64,All,Cluster,,276,55,168,74,253,248,10,401,331,10,66,55,755,51,10,24,63,33,116,2.6,-11.3,3.7,8.8,5.9,2.9,0,9.6,3.4,-16.7,-5.7,-9.8,0,8.5,100,-4,6.8,-8.3,-2.5,10.5,2.1,6.4,2.8,9.6,9.4,0.4,15.2,12.5,0.4,2.5,2.1,28.6,1.9,0.4,0.9,2.4,1.3,4.4
S - Yellow,2019,65-69,All,Cluster,,213,82,168,95,229,242,15,251,262,10,40,49,677,33,10,25,58,25,124,7.6,-1.2,7,-10.4,1.8,-6.9,50,9.1,3.1,100,14.3,8.9,4,10,0,4.2,-3.3,0,-4.6,11.4,4.4,9,5.1,12.2,12.9,0.8,13.4,14,0.5,2.1,2.6,36.2,1.8,0.5,1.3,3.1,1.3,6.6
S - Yellow,2019,70-74,All,Cluster,,134,99,174,146,232,266,23,146,277,0,33,65,667,28,15,21,67,31,158,6.3,16.5,3,12.3,24.1,6.4,-4.2,28.1,13.5,,-10.8,1.6,7.4,0,-21.1,-16,9.8,40.9,9.7,9,6.7,11.7,9.8,15.6,17.9,1.6,9.8,18.7,0,2.2,4.4,45,1.9,1,1.4,4.5,2.1,10.7
S - Yellow,2019,75-79,All,Cluster,,97,111,154,167,165,198,43,88,203,0,26,54,545,18,36,15,46,20,122,6.6,-4.3,2,-11.6,-4.6,-10.8,0,-5.4,-11,,-3.7,-16.9,0.4,-10,12.5,50,-14.8,-9.1,3.4,9.3,10.7,14.8,16,15.9,19,4.1,8.5,19.5,0,2.5,5.2,52.4,1.7,3.5,1.4,4.4,1.9,11.7
S - Yellow,2019,80-84,All,Cluster,,80,115,116,194,117,190,63,63,163,0,15,67,441,21,27,21,40,13,128,-14,1.8,16,4.9,0,-1.6,-6,10.5,17.3,,-37.5,-2.9,-5.2,50,-15.6,40,11.1,8.3,-9.9,10.3,14.8,14.9,25,15.1,24.5,8.1,8.1,21,0,1.9,8.6,56.8,2.7,3.5,2.7,5.2,1.7,16.5
S - Yellow,2019,85plus,All,Cluster,,60,147,112,249,90,200,107,51,118,0,15,71,472,10,43,19,35,5,145,27.7,20.5,-3.4,1.2,18.4,2.6,9.2,6.2,3.5,,50,9.2,4.2,-33.3,-6.5,-26.9,-16.7,0,9,7.7,18.9,14.4,32,11.6,25.7,13.8,6.6,15.2,0,1.9,9.1,60.7,1.3,5.5,2.4,4.5,0.6,18.6
S - Yellow,2019,All,All,Cluster,,3253,690,1249,1024,1475,1682,274,4380,2260,167,731,455,4973,494,140,152,373,212,982,0.4,5,4.5,-0.2,5.3,-0.8,5,6,3,-0.6,1.1,0.7,1.1,2.9,-7.3,-6.2,-0.5,5,0.6,7.8,1.7,3,2.5,3.5,4,0.7,10.5,5.4,0.4,1.8,1.1,12,1.2,0.3,0.4,0.9,0.5,2.4
S - Yellow,2020,00-04,All,Cluster,,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-8,,,,,,,,,,,,,,,,,,,1.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
S - Yellow,2020,05-09,All,Cluster,,141,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,2.2,,0,,,,,,0,-100,-33.3,,,,,,,,,6.1,0,0.2,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0
S - Yellow,2020,10-14,All,Cluster,,163,0,0,0,0,0,0,5,10,5,24,0,0,0,0,0,0,0,0,14.8,,,,,,,0,0,,4.3,,,,,,,,,6.9,0,0,0,0,0,0,0.2,0.4,0.2,1,0,0,0,0,0,0,0,0
S - Yellow,2020,15-19,All,Cluster,,135,0,5,0,0,0,0,31,10,5,24,0,5,0,0,0,0,0,0,13.4,,,,,,,29.2,0,-50,4.3,,,,,,,,,6.2,0,0.2,0,0,0,0,1.4,0.5,0.2,1.1,0,0.2,0,0,0,0,0,0
S - Yellow,2020,20-24,All,Cluster,,199,0,5,0,0,0,0,138,21,11,35,0,0,15,0,0,0,0,5,10.6,,0,,,,,0.7,40,10,-20.5,,-100,50,,,,,0,7.7,0,0.2,0,0,0,0,5.3,0.8,0.4,1.4,0,0,0.6,0,0,0,0,0.2
S - Yellow,2020,25-29,All,Cluster,,223,0,5,0,0,0,0,365,28,18,53,0,15,22,0,0,0,0,5,8.3,,-50,,,,,3.1,21.7,-14.3,10.4,,0,46.7,,,,,0,6.7,0,0.1,0,0,0,0,10.9,0.8,0.5,1.6,0,0.4,0.7,0,0,0,0,0.1
S - Yellow,2020,30-34,All,Cluster,,271,5,15,0,0,0,0,501,48,16,53,0,28,35,0,0,0,0,5,7.1,0,0,,,,,8.9,0,14.3,17.8,-100,33.3,2.9,,,,,0,7.7,0.1,0.4,0,0,0,0,14.1,1.4,0.5,1.5,0,0.8,1,0,0,0,0,0.1
S - Yellow,2020,35-39,All,Cluster,,251,5,25,5,5,10,0,506,72,10,54,0,74,37,0,0,0,10,5,7.3,-50,19,0,0,100,,5.9,-4,0,1.9,-100,0,-2.6,,,,0,0,7.5,0.2,0.8,0.2,0.2,0.3,0,15.2,2.2,0.3,1.6,0,2.2,1.1,0,0,0,0.3,0.2
S - Yellow,2020,40-44,All,Cluster,,223,10,25,10,20,19,0,441,88,20,58,15,118,51,0,5,0,10,15,14.4,100,8.7,0,0,5.6,,3.5,3.5,11.1,-9.4,50,4.4,-1.9,,,,100,50,7.8,0.4,0.9,0.4,0.7,0.7,0,15.5,3.1,0.7,2,0.5,4.1,1.8,0,0.2,0,0.4,0.5
S - Yellow,2020,45-49,All,Cluster,,281,10,43,10,61,44,0,475,140,14,80,10,212,57,0,5,5,15,28,3.3,0,-8.5,0,15.1,7.3,-100,0,6.9,-22.2,15.9,0,-8.2,3.6,,-50,0,0,21.7,10.2,0.4,1.6,0.4,2.2,1.6,0,17.2,5.1,0.5,2.9,0.4,7.7,2.1,0,0.2,0.2,0.5,1
S - Yellow,2020,50-54,All,Cluster,,276,17,71,26,118,88,0,536,203,16,70,15,385,63,0,5,19,20,52,-10.1,-5.6,-6.6,8.3,-2.5,-7.4,-100,2.1,-5.6,0,-5.4,-21.1,3.5,-3.1,,0,72.7,-16.7,4,9.3,0.6,2.4,0.9,4,3,0,18.1,6.9,0.5,2.4,0.5,13,2.1,0,0.2,0.6,0.7,1.8
S - Yellow,2020,55-59,All,Cluster,,347,39,149,47,201,169,5,534,293,22,78,45,604,67,5,15,38,28,83,7.1,2.6,-2,-7.8,5.8,-2.3,0,6.8,1.4,29.4,-6,-4.3,3.1,0,0,0,-13.6,7.7,-2.4,11.1,1.2,4.8,1.5,6.4,5.4,0.2,17.1,9.4,0.7,2.5,1.4,19.3,2.1,0.2,0.5,1.2,0.9,2.7
S - Yellow,2020,60-64,All,Cluster,,315,60,168,75,261,248,5,432,342,10,69,49,776,64,5,22,71,32,119,14.1,9.1,0,1.4,3.2,0,-50,7.7,3.3,0,4.5,-10.9,2.8,25.5,-50,-8.3,12.7,-3,2.6,11.4,2.2,6.1,2.7,9.4,8.9,0.2,15.6,12.3,0.4,2.5,1.8,28,2.3,0.2,0.8,2.6,1.2,4.3
S - Yellow,2020,65-69,All,Cluster,,222,83,186,110,237,243,20,275,292,10,46,56,713,36,10,26,56,31,131,4.2,1.2,10.7,15.8,3.5,0.4,33.3,9.6,11.5,0,15,14.3,5.3,9.1,0,4,-3.4,24,5.6,11.4,4.3,9.5,5.6,12.2,12.5,1,14.1,15,0.5,2.4,2.9,36.6,1.8,0.5,1.3,2.9,1.6,6.7
S - Yellow,2020,70-74,All,Cluster,,138,113,160,151,216,255,23,167,252,0,30,59,677,30,15,20,63,31,144,3,14.1,-8,3.4,-6.9,-4.1,0,14.4,-9,,-9.1,-9.2,1.5,7.1,0,-4.8,-6,0,-8.9,9.3,7.6,10.8,10.2,14.6,17.2,1.6,11.3,17,0,2,4,45.7,2,1,1.4,4.3,2.1,9.7
S - Yellow,2020,75-79,All,Cluster,,101,110,156,182,178,211,40,87,215,0,29,57,562,19,37,17,55,25,128,4.1,-0.9,1.3,9,7.9,6.6,-7,-1.1,5.9,,11.5,5.6,3.1,5.6,2.8,13.3,19.6,25,4.9,9.2,10,14.2,16.6,16.2,19.2,3.6,7.9,19.6,0,2.6,5.2,51.2,1.7,3.4,1.5,5,2.3,11.7
S - Yellow,2020,80-84,All,Cluster,,84,120,127,190,113,170,65,57,163,0,16,63,442,15,25,20,34,15,120,5,4.3,9.5,-2.1,-3.4,-10.5,3.2,-9.5,0,,6.7,-6,0.2,-28.6,-7.4,-4.8,-15,15.4,-6.2,10.9,15.6,16.5,24.7,14.7,22.1,8.5,7.4,21.2,0,2.1,8.2,57.6,2,3.3,2.6,4.4,2,15.6
S - Yellow,2020,85plus,All,Cluster,,61,145,116,249,96,204,109,51,123,0,15,73,455,10,39,29,36,10,134,1.7,-1.4,3.6,0,6.7,2,1.9,0,4.2,,0,2.8,-3.6,0,-9.3,52.6,2.9,100,-7.6,7.9,18.8,15.1,32.3,12.5,26.5,14.2,6.6,16,0,1.9,9.5,59.1,1.3,5.1,3.8,4.7,1.3,17.4
S - Yellow,2020,All,All,Cluster,,3452,715,1263,1056,1507,1663,270,4601,2301,171,747,446,5066,518,131,163,380,220,974,6.1,3.6,1.1,3.1,2.2,-1.1,-1.5,5,1.8,2.4,2.2,-2,1.9,4.9,-6.4,7.2,1.9,3.8,-0.8,8.2,1.7,3,2.5,3.6,3.9,0.6,10.9,5.4,0.4,1.8,1.1,12,1.2,0.3,0.4,0.9,0.5,2.3
S - Yellow,2021,00-04,All,Cluster,,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-34.8,,,,,,,,,,0,,,,,,,,,0.8,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
S - Yellow,2021,05-09,All,Cluster,,108,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,-23.4,,-100,,,,,,0,,50,,,,,,,,,4.7,0,0,0,0,0,0,0,0.2,0,0.7,0,0,0,0,0,0,0,0
S - Yellow,2021,10-14,All,Cluster,,146,0,5,0,0,0,0,0,10,5,25,0,0,0,0,0,0,0,0,-10.4,,,,,,,-100,0,0,4.2,,,,,,,,,6,0,0.2,0,0,0,0,0,0.4,0.2,1,0,0,0,0,0,0,0,0
S - Yellow,2021,15-19,All,Cluster,,109,0,5,0,0,0,0,29,10,5,31,0,5,0,0,0,0,0,0,-19.3,,0,,,,,-6.5,0,0,29.2,,0,,,,,,,5,0,0.2,0,0,0,0,1.3,0.5,0.2,1.4,0,0.2,0,0,0,0,0,0
S - Yellow,2021,20-24,All,Cluster,,197,0,5,0,0,0,0,153,21,11,38,0,0,10,0,0,0,0,0,-1,,0,,,,,10.9,0,0,8.6,,,-33.3,,,,,-100,7.3,0,0.2,0,0,0,0,5.7,0.8,0.4,1.4,0,0,0.4,0,0,0,0,0
S - Yellow,2021,25-29,All,Cluster,,222,0,5,0,0,0,0,344,35,18,51,0,10,23,0,0,0,0,5,-0.4,,0,,,,,-5.8,25,0,-3.8,,-33.3,4.5,,,,,0,6.7,0,0.2,0,0,0,0,10.4,1.1,0.5,1.5,0,0.3,0.7,0,0,0,0,0.2
S - Yellow,2021,30-34,All,Cluster,,252,0,15,0,0,0,0,498,45,15,51,0,27,45,0,0,0,5,5,-7,-100,0,,,,,-0.6,-6.2,-6.2,-3.8,,-3.6,28.6,,,,,0,7,0,0.4,0,0,0,0,13.9,1.3,0.4,1.4,0,0.8,1.3,0,0,0,0.1,0.1
S - Yellow,2021,35-39,All,Cluster,,254,5,20,5,5,10,0,531,79,10,59,0,68,33,0,0,0,5,0,1.2,0,-20,0,0,0,,4.9,9.7,0,9.3,,-8.1,-10.8,,,,-50,-100,7.4,0.1,0.6,0.1,0.1,0.3,0,15.5,2.3,0.3,1.7,0,2,1,0,0,0,0.1,0
S - Yellow,2021,40-44,All,Cluster,,230,10,28,5,16,18,0,462,88,17,58,10,129,53,0,5,0,15,15,3.1,0,12,-50,-20,-5.3,,4.8,0,-15,0,-33.3,9.3,3.9,,0,,50,0,7.8,0.3,0.9,0.2,0.5,0.6,0,15.7,3,0.6,2,0.3,4.4,1.8,0,0.2,0,0.5,0.5
S - Yellow,2021,45-49,All,Cluster,,259,17,34,15,55,42,0,477,169,17,72,16,213,60,0,5,5,10,28,-7.8,70,-20.9,50,-9.8,-4.5,,0.4,20.7,21.4,-10,60,0.5,5.3,,0,0,-33.3,0,9.5,0.6,1.2,0.5,2,1.5,0,17.4,6.2,0.6,2.6,0.6,7.8,2.2,0,0.2,0.2,0.4,1
S - Yellow,2021,50-54,All,Cluster,,264,17,71,24,106,87,0,535,206,14,63,10,369,54,0,5,10,15,45,-4.3,0,0,-7.7,-10.2,-1.1,,-0.2,1.5,-12.5,-10,-33.3,-4.2,-14.3,,0,-47.4,-25,-13.5,9.1,0.6,2.4,0.8,3.6,3,0,18.4,7.1,0.5,2.2,0.3,12.7,1.9,0,0.2,0.3,0.5,1.5
S - Yellow,2021,55-59,All,Cluster,,327,33,146,41,192,154,5,569,306,22,87,46,588,63,0,21,37,31,96,-5.8,-15.4,-2,-12.8,-4.5,-8.9,0,6.6,4.4,0,11.5,2.2,-2.6,-6,-100,40,-2.6,10.7,15.7,10.5,1.1,4.7,1.3,6.1,4.9,0.2,18.2,9.8,0.7,2.8,1.5,18.8,2,0,0.7,1.2,1,3.1
S - Yellow,2021,60-64,All,Cluster,,317,66,160,73,246,254,5,451,341,10,63,58,757,66,10,15,68,30,117,0.6,10,-4.8,-2.7,-5.7,2.4,0,4.4,-0.3,0,-8.7,18.4,-2.4,3.1,100,-31.8,-4.2,-6.2,-1.7,11.3,2.3,5.7,2.6,8.7,9,0.2,16,12.1,0.4,2.2,2.1,26.9,2.3,0.4,0.5,2.4,1.1,4.2
S - Yellow,2021,65-69,All,Cluster,,243,83,202,123,246,264,15,316,333,10,53,60,764,43,10,25,64,36,140,9.5,0,8.6,11.8,3.8,8.6,-25,14.9,14,0,15.2,7.1,7.2,19.4,0,-3.8,14.3,16.1,6.9,11.3,3.9,9.4,5.7,11.5,12.3,0.7,14.7,15.5,0.5,2.5,2.8,35.6,2,0.5,1.2,3,1.7,6.5
S - Yellow,2021,70-74,All,Cluster,,143,110,165,140,218,257,24,178,259,5,31,56,683,30,10,10,60,29,154,3.6,-2.7,3.1,-7.3,0.9,0.8,4.3,6.6,2.8,,3.3,-5.1,0.9,0,-33.3,-50,-4.8,-6.5,6.9,9.5,7.3,11,9.3,14.5,17.1,1.6,11.9,17.3,0.3,2.1,3.7,45.6,2,0.7,0.7,4,1.9,10.3
S - Yellow,2021,75-79,All,Cluster,,103,117,154,171,167,201,33,91,190,0,27,62,535,17,30,22,52,23,125,2,6.4,-1.3,-6,-6.2,-4.7,-17.5,4.6,-11.6,,-6.9,8.8,-4.8,-10.5,-18.9,29.4,-5.5,-8,-2.3,9.7,11,14.5,16.1,15.7,18.9,3.1,8.6,17.9,0,2.5,5.8,50.4,1.6,2.8,2.1,4.9,2.2,11.8
S - Yellow,2021,80-84,All,Cluster,,68,118,132,181,106,160,50,63,163,0,17,54,433,10,18,15,34,15,115,-19,-1.7,3.9,-4.7,-6.2,-5.9,-23.1,10.5,0,,6.2,-14.3,-2,-33.3,-28,-25,0,0,-4.2,9,15.6,17.5,23.9,14,21.2,6.6,8.3,21.6,0,2.2,7.1,57.3,1.3,2.4,2,4.5,2,15.2
S - Yellow,2021,85plus,All,Cluster,,64,137,100,228,88,186,98,48,122,0,10,71,452,15,35,24,37,10,130,4.9,-5.5,-13.8,-8.4,-8.3,-8.8,-10.1,-5.9,-0.8,,-33.3,-2.7,-0.7,50,-10.3,-17.2,2.8,0,-3,8.6,18.4,13.4,30.6,11.8,25,13.2,6.4,16.4,0,1.3,9.5,60.7,2,4.7,3.2,5,1.3,17.4
S - Yellow,2021,All,All,Cluster,,3320,713,1248,1005,1448,1633,238,4745,2379,168,751,448,5038,520,113,148,369,220,981,-3.8,-0.3,-1.2,-4.8,-3.9,-1.8,-11.9,3.1,3.4,-1.8,0.5,0.4,-0.6,0.4,-13.7,-9.2,-2.9,0,0.7,7.8,1.7,2.9,2.4,3.4,3.8,0.6,11.2,5.6,0.4,1.8,1.1,11.8,1.2,0.3,0.3,0.9,0.5,2.3
S - Yellow,2022,00-04,All,Cluster,,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13.3,,,,,,,,,,0,,,,,,,,,0.9,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
S - Yellow,2022,05-09,All,Cluster,,89,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-17.6,,,,,,,,-100,,-33.3,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
S - Yellow,2022,10-14,All,Cluster,,142,0,5,0,0,0,0,0,10,5,24,0,0,0,0,0,0,0,0,-2.7,,0,,,,,,0,0,-4,,,,,,,,,5.8,0,0.2,0,0,0,0,0,0.4,0.2,1,0,0,0,0,0,0,0,0
S - Yellow,2022,15-19,All,Cluster,,110,0,0,0,0,0,0,33,10,10,30,0,5,0,0,0,0,0,0,0.9,,-100,,,,,13.8,0,100,-3.2,,0,,,,,,,4.9,0,0,0,0,0,0,1.5,0.4,0.4,1.3,0,0.2,0,0,0,0,0,0
S - Yellow,2022,20-24,All,Cluster,,160,0,5,0,0,0,0,162,23,12,38,0,5,10,0,0,0,0,0,-18.8,,0,,,,,5.9,9.5,9.1,0,,,0,,,,,,6.1,0,0.2,0,0,0,0,6.1,0.9,0.5,1.4,0,0.2,0.4,0,0,0,0,0
S - Yellow,2022,25-29,All,Cluster,,204,0,5,0,0,0,0,335,30,22,50,0,10,25,0,0,0,0,0,-8.1,,0,,,,,-2.6,-14.3,22.2,-2,,0,8.7,,,,,-100,6.2,0,0.2,0,0,0,0,10.2,0.9,0.7,1.5,0,0.3,0.8,0,0,0,0,0
S - Yellow,2022,30-34,All,Cluster,,230,5,10,0,0,5,0,504,47,18,56,0,26,38,0,0,0,5,5,-8.7,,-33.3,,,,,1.2,4.4,20,9.8,,-3.7,-15.6,,,,0,0,6.4,0.1,0.3,0,0,0.1,0,14.1,1.3,0.5,1.6,0,0.7,1.1,0,0,0,0.1,0.1
S - Yellow,2022,35-39,All,Cluster,,249,5,19,5,5,5,0,548,88,11,58,0,65,45,0,0,0,10,5,-2,0,-5,0,0,-50,,3.2,11.4,10,-1.7,,-4.4,36.4,,,,100,,7.2,0.1,0.5,0.1,0.1,0.1,0,15.8,2.5,0.3,1.7,0,1.9,1.3,0,0,0,0.3,0.1
S - Yellow,2022,40-44,All,Cluster,,240,10,32,5,15,15,0,514,101,17,53,10,127,44,0,5,0,10,15,4.3,0,14.3,0,-6.2,-16.7,,11.3,14.8,0,-8.6,0,-1.6,-17,,0,,-33.3,0,7.8,0.3,1,0.2,0.5,0.5,0,16.8,3.3,0.6,1.7,0.3,4.1,1.4,0,0.2,0,0.3,0.5
S - Yellow,2022,45-49,All,Cluster,,229,16,29,15,49,38,0,453,158,16,69,15,206,65,0,5,5,15,22,-11.6,-5.9,-14.7,0,-10.9,-9.5,,-5,-6.5,-5.9,-4.2,-6.2,-3.3,8.3,,0,0,50,-21.4,8.5,0.6,1.1,0.6,1.8,1.4,0,16.9,5.9,0.6,2.6,0.6,7.7,2.4,0,0.2,0.2,0.6,0.8
S - Yellow,2022,50-54,All,Cluster,,284,18,80,15,99,77,5,568,226,17,79,15,376,63,0,10,10,20,47,7.6,5.9,12.7,-37.5,-6.6,-11.5,,6.2,9.7,21.4,25.4,50,1.9,16.7,,100,0,33.3,4.4,9.6,0.6,2.7,0.5,3.3,2.6,0.2,19.2,7.6,0.6,2.7,0.5,12.7,2.1,0,0.3,0.3,0.7,1.6
S - Yellow,2022,55-59,All,Cluster,,310,35,136,53,192,167,0,543,337,20,74,40,577,63,0,10,31,30,91,-5.2,6.1,-6.8,29.3,0,8.4,-100,-4.6,10.1,-9.1,-14.9,-13,-1.9,0,,-52.4,-16.2,-3.2,-5.2,10.2,1.1,4.5,1.7,6.3,5.5,0,17.8,11.1,0.7,2.4,1.3,18.9,2.1,0,0.3,1,1,3
S - Yellow,2022,60-64,All,Cluster,,318,57,166,75,236,243,10,496,334,10,66,59,773,60,5,15,63,32,109,0.3,-13.6,3.8,2.7,-4.1,-4.3,100,10,-2.1,0,4.8,1.7,2.1,-9.1,-50,0,-7.4,6.7,-6.8,11.1,2,5.8,2.6,8.2,8.5,0.3,17.3,11.7,0.3,2.3,2.1,27,2.1,0.2,0.5,2.2,1.1,3.8
S - Yellow,2022,65-69,All,Cluster,,250,82,199,118,254,272,20,344,355,10,60,70,791,49,10,16,75,34,144,2.9,-1.2,-1.5,-4.1,3.3,3,33.3,8.9,6.6,0,13.2,16.7,3.5,14,0,-36,17.2,-5.6,2.9,11,3.6,8.7,5.2,11.2,11.9,0.9,15.1,15.6,0.4,2.6,3.1,34.7,2.2,0.4,0.7,3.3,1.5,6.3
S - Yellow,2022,70-74,All,Cluster,,168,115,199,142,230,239,21,195,265,5,26,54,690,24,10,27,55,29,138,17.5,4.5,20.6,1.4,5.5,-7,-12.5,9.6,2.3,0,-16.1,-3.6,1,-20,0,170,-8.3,0,-10.4,10.9,7.5,12.9,9.2,15,15.5,1.4,12.7,17.2,0.3,1.7,3.5,44.9,1.6,0.7,1.8,3.6,1.9,9
S - Yellow,2022,75-79,All,Cluster,,102,116,148,176,158,221,36,99,200,0,30,76,561,22,34,17,52,21,147,-1,-0.9,-3.9,2.9,-5.4,10,9.1,8.8,5.3,,11.1,22.6,4.9,29.4,13.3,-22.7,0,-8.7,17.6,9.1,10.4,13.2,15.7,14.1,19.7,3.2,8.8,17.9,0,2.7,6.8,50.1,2,3,1.5,4.6,1.9,13.1
S - Yellow,2022,80-84,All,Cluster,,59,110,119,162,110,152,50,56,166,0,15,50,406,10,27,10,34,15,95,-13.2,-6.8,-9.8,-10.5,3.8,-5,0,-11.1,1.8,,-11.8,-7.4,-6.2,0,50,-33.3,0,0,-17.4,8.1,15.2,16.4,22.3,15.2,20.9,6.9,7.7,22.9,0,2.1,6.9,55.9,1.4,3.7,1.4,4.7,2.1,13.1
S - Yellow,2022,85plus,All,Cluster,,64,146,111,238,77,188,85,47,126,0,15,70,458,10,32,15,33,10,148,0,6.6,11,4.4,-12.5,1.1,-13.3,-2.1,3.3,,50,-1.4,1.3,-33.3,-8.6,-37.5,-10.8,0,13.8,8.6,19.7,14.9,32,10.4,25.3,11.4,6.3,17,0,2,9.4,61.6,1.3,4.3,2,4.4,1.3,19.9
S - Yellow,2022,All,All,Cluster,,3224,711,1263,1006,1427,1619,223,4896,2477,184,755,463,5078,527,116,134,362,229,975,-2.9,-0.3,1.2,0.1,-1.5,-0.9,-6.3,3.2,4.1,9.5,0.5,3.3,0.8,1.3,2.7,-9.5,-1.9,4.1,-0.6,7.5,1.7,3,2.4,3.3,3.8,0.5,11.4,5.8,0.4,1.8,1.1,11.9,1.2,0.3,0.3,0.8,0.5,2.3
S - Yellow,2023,00-04,All,Cluster,,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17.6,,,,,,,,,,0,,,,,,,,,1.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
S - Yellow,2023,05-09,All,Cluster,,85,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,-4.5,,,,,,,,,,0,,,,,,,,,3.8,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0
S - Yellow,2023,10-14,All,Cluster,,150,0,5,0,0,0,0,0,15,5,24,0,0,0,0,0,0,0,0,5.6,,0,,,,,,50,0,0,,,,,,,,,5.9,0,0.2,0,0,0,0,0,0.6,0.2,0.9,0,0,0,0,0,0,0,0
S - Yellow,2023,15-19,All,Cluster,,122,0,5,0,0,0,0,23,5,15,31,0,5,5,0,0,0,0,0,10.9,,,,,,,-30.3,-50,50,3.3,,0,,,,,,,5.1,0,0.2,0,0,0,0,1,0.2,0.6,1.3,0,0.2,0.2,0,0,0,0,0
